yearID,teamID,playerID,first,last,games
2023,TOR,schneda03,2023-08-04,2023-10-01,35
2023,DET,schoojo01,2023-03-30,2023-07-06,55
2023,CHA,scholje01,2023-04-07,2023-09-20,26
2023,BOS,schrejo01,2023-04-01,2023-10-01,46
2023,PHI,schwaky01,2023-03-30,2023-10-01,160
2023,MIA,scottta01,2023-03-30,2023-09-30,74
2023,LAN,scottta02,2023-06-03,2023-06-16,6
2023,BOS,scottta02,2023-07-04,2023-07-15,4
2023,OAK,scottta02,2023-07-21,2023-08-18,8
2023,COL,seaboco01,2023-04-03,2023-10-01,27
2023,TEX,seageco01,2023-03-30,2023-10-01,119
2023,SDN,seaglch01,2023-09-30,2023-09-30,1
2023,OAK,searsjp01,2023-04-04,2023-10-01,32
2023,MIA,segurje01,2023-03-30,2023-07-31,85
2023,PIT,selbyco01,2023-08-09,2023-09-29,21
2023,TEX,semiema01,2023-03-30,2023-10-01,162
2023,NYN,sengako01,2023-04-02,2023-09-27,29
2023,COL,senzaan01,2023-05-05,2023-05-10,2
2023,CIN,senzeni01,2023-04-13,2023-10-01,104
2023,COL,servebr01,2023-04-02,2023-06-14,11
2023,NYA,severlu01,2023-05-21,2023-09-08,19
2023,SEA,sewalpa01,2023-03-30,2023-07-28,45
2023,ARI,sewalpa01,2023-08-05,2023-09-27,20
2023,CHA,shawbr01,2023-07-02,2023-10-01,38
2023,LAN,sheehem01,2023-06-16,2023-09-27,13
2023,CHA,sheetga01,2023-03-31,2023-10-01,118
2023,BOS,sherrry01,2023-05-16,2023-06-03,5
2023,ATL,shewmbr01,2023-05-05,2023-05-06,2
2023,DET,shortza01,2023-04-29,2023-10-01,112
2023,DET,shrevch01,2023-03-30,2023-08-10,47
2023,CIN,shrevch01,2023-09-03,2023-09-08,3
2023,ATL,shustja01,2023-04-02,2023-09-16,11
2023,CIN,sianimi01,2023-08-23,2023-08-26,3
2023,SLN,sianimi01,2023-09-22,2023-09-29,5
2023,ANA,silsech01,2023-04-26,2023-09-29,16
2023,CIN,simslu01,2023-04-19,2023-09-30,67
2023,KCA,singebr01,2023-04-03,2023-09-18,29
2023,MIL,singljo02,2023-06-03,2023-06-14,11
2023,HOU,singljo02,2023-08-08,2023-10-01,25
2023,TBA,sirijo01,2023-03-30,2023-09-11,101
2023,DET,skubata01,2023-07-04,2023-09-27,15
2023,SFN,slateau01,2023-04-24,2023-09-30,89
2023,MIL,smallet01,2023-05-26,2023-09-28,2
2023,MIA,smeltde01,2023-04-10,2023-09-07,9
2023,ATL,smithaj01,2023-06-04,2023-09-28,6
2023,OAK,smithch10,2023-04-12,2023-07-23,10
2023,PIT,smithca04,2023-03-30,2023-06-09,15
2023,WAS,smithdo02,2023-03-30,2023-10-01,153
2023,NYN,smithdr01,2023-03-30,2023-09-30,63
2023,TEX,smithjo09,2023-03-30,2023-09-29,90
2023,OAK,smithke05,2023-04-10,2023-09-24,49
2023,ARI,smithpa04,2023-04-09,2023-09-11,69
2023,TEX,smithwi04,2023-04-02,2023-09-29,60
2023,LAN,smithwi05,2023-03-30,2023-10-01,126
2023,CHN,smylydr01,2023-04-03,2023-10-01,41
2023,OAK,sneadki01,2023-08-01,2023-09-03,15
2023,SDN,snellbl01,2023-03-30,2023-09-25,32
2023,KCA,snideco01,2023-07-02,2023-09-30,20
2023,OAK,soderty01,2023-07-14,2023-10-01,45
2023,MIN,solando01,2023-03-30,2023-10-01,134
2023,ATL,solakni01,2023-04-26,2023-04-26,1
2023,DET,solakni01,2023-06-10,2023-06-10,1
2023,MIA,solerjo01,2023-03-30,2023-09-30,137
2023,ARI,solompe01,2023-04-09,2023-04-30,5
2023,MIA,soriage01,2023-04-16,2023-09-30,26
2023,ANA,soriajo02,2023-06-03,2023-09-30,38
2023,ATL,sorokmi01,2023-05-29,2023-09-05,7
2023,PHI,sosaed01,2023-04-01,2023-10-01,104
2023,CHA,sosale01,2023-04-11,2023-10-01,52
2023,PHI,sotogr01,2023-03-30,2023-10-01,69
2023,SDN,sotoju01,2023-03-30,2023-10-01,162
2023,ANA,sotoli01,2023-05-18,2023-06-03,4
2023,MIL,sousabe01,2023-05-08,2023-06-07,2
2023,HOU,sousabe01,2023-09-15,2023-10-01,5
2023,TEX,speasal01,2023-07-19,2023-07-24,3
2023,SEA,speiega01,2023-04-01,2023-09-30,69
2023,CIN,spierca01,2023-09-03,2023-09-29,4
2023,TOR,springe01,2023-03-30,2023-09-30,154
2023,TBA,sprinje01,2023-04-02,2023-04-13,3
2023,MIA,stallja01,2023-03-30,2023-10-01,89
2023,NYA,stantmi03,2023-03-30,2023-09-28,101
2023,HOU,stanery01,2023-04-01,2023-09-26,55
2023,KCA,staumjo01,2023-04-14,2023-06-05,21
2023,CHN,steelju01,2023-04-01,2023-09-26,30
2023,CIN,steersp01,2023-03-30,2023-09-30,156
2023,ANA,stefami01,2023-06-17,2023-10-01,25
2023,ATL,stephja01,2023-09-11,2023-09-29,5
2023,PIT,stephro01,2023-04-14,2023-05-31,18
2023,TBA,stephro01,2023-06-03,2023-09-30,42
2023,CIN,stephty01,2023-03-30,2023-10-01,142
2023,CLE,stephtr01,2023-03-30,2023-10-01,71
2023,MIN,stevean01,2023-09-01,2023-10-01,25
2023,SFN,steveca01,2023-05-02,2023-05-08,6
2023,MIN,stewabr01,2023-04-27,2023-10-01,28
2023,NYN,stewadj01,2023-07-04,2023-10-01,58
2023,LAN,stonega01,2023-05-03,2023-09-22,8
2023,BOS,storytr01,2023-08-08,2023-10-01,43
2023,PHI,stottbr01,2023-03-30,2023-10-01,151
2023,CIN,stoudle01,2023-04-19,2023-07-23,4
2023,BAL,stoweky01,2023-04-02,2023-05-14,14
2023,SLN,stratch01,2023-04-02,2023-07-28,42
2023,TEX,stratch01,2023-08-02,2023-09-26,22
2023,PIT,strathu01,2023-09-05,2023-09-29,8
2023,PHI,strahma01,2023-03-30,2023-10-01,56
2023,CLE,strawmy01,2023-03-30,2023-09-30,147
2023,SFN,stripro01,2023-04-02,2023-10-01,22
2023,ATL,stridsp01,2023-04-01,2023-09-30,32
2023,CHN,stromma01,2023-03-30,2023-09-28,27
2023,MIL,strzepe01,2023-03-30,2023-06-27,36
2023,ARI,strzepe01,2023-08-19,2023-08-19,1
2023,PHI,stubbga01,2023-04-01,2023-10-01,41
2023,SLN,suarean01,2023-07-26,2023-09-29,13
2023,SEA,suareeu01,2023-03-30,2023-10-01,162
2023,ANA,suarejo01,2023-04-04,2023-10-01,11
2023,PHI,suarera01,2023-05-13,2023-09-27,22
2023,SDN,suarero01,2023-07-21,2023-09-29,27
2023,LAN,suerowa01,2023-05-05,2023-09-10,5
2023,SDN,sullibr01,2023-04-18,2023-10-01,33
2023,ARI,sulseco01,2023-03-30,2023-07-30,4
2023,COL,suterbr01,2023-03-31,2023-10-01,57
2023,PIT,suwinja01,2023-03-30,2023-10-01,144
2023,CHN,suzukse01,2023-04-14,2023-09-30,138
2023,CHN,swansda01,2023-03-30,2023-09-30,147
2023,TOR,swanser01,2023-03-30,2023-10-01,69
2023,SEA,sweetde01,2023-07-19,2023-08-01,2
2023,OAK,sweetde01,2023-09-08,2023-09-19,5
2023,LAN,syndeno01,2023-04-02,2023-06-07,12
2023,CLE,syndeno01,2023-07-31,2023-08-27,6
2023,CHN,taillja01,2023-04-02,2023-09-30,30
2023,SDN,tapiado01,2023-03-30,2023-07-03,15
2023,BOS,tapiara01,2023-03-30,2023-06-03,39
2023,MIL,tapiara01,2023-06-14,2023-07-21,20
2023,TBA,tapiara01,2023-09-23,2023-10-01,5
2023,OAK,tarnofr01,2023-07-15,2023-08-09,5
2023,SDN,tatisfe02,2023-04-20,2023-10-01,141
2023,CHN,tauchmi01,2023-05-19,2023-10-01,108
2023,TEX,taverle01,2023-04-12,2023-10-01,143
2023,LAN,tayloch03,2023-04-01,2023-10-01,117
2023,KCA,taylojo02,2023-04-16,2023-05-27,17
2023,MIN,taylomi02,2023-03-30,2023-09-30,129
2023,KCA,taylosa04,2023-06-17,2023-09-03,31
2023,MIL,tayloty01,2023-05-02,2023-10-01,81
2023,MIL,teherju01,2023-05-25,2023-09-28,14
2023,MIL,tellero01,2023-03-30,2023-10-01,106
2023,CLE,tenajo01,2023-08-05,2023-10-01,18
2023,ANA,teperry01,2023-03-30,2023-05-13,10
2023,SLN,teperry01,2023-07-17,2023-07-19,2
2023,ANA,thaisma01,2023-04-02,2023-09-13,95
2023,SEA,thenju01,2023-05-06,2023-05-29,9
2023,MIN,thielca01,2023-03-30,2023-09-30,36
2023,ARI,thomaal01,2023-03-31,2023-10-01,125
2023,TEX,thompbu01,2023-03-30,2023-07-30,37
2023,OAK,thomaco01,2023-07-08,2023-08-13,19
2023,CHN,thompke02,2023-03-30,2023-09-07,19
2023,WAS,thomala02,2023-03-30,2023-10-01,157
2023,WAS,thompma02,2023-03-30,2023-09-10,51
2023,TBA,thompry02,2023-04-02,2023-07-06,18
2023,ARI,thompry02,2023-08-27,2023-09-29,13
2023,LAN,thomptr01,2023-04-01,2023-06-03,36
2023,CHA,thomptr01,2023-08-03,2023-10-01,36
2023,SLN,thompza02,2023-03-30,2023-09-27,25
2023,TOR,thorntr01,2023-06-19,2023-06-30,4
2023,SEA,thorntr01,2023-08-01,2023-10-01,23
2023,COL,toglimi01,2023-05-15,2023-08-30,45
2023,ATL,tonkimi01,2023-04-02,2023-10-01,45
2023,SEA,topaju01,2023-04-09,2023-09-30,75
2023,DET,torkesp01,2023-03-30,2023-10-01,159
2023,MIL,toroab01,2023-05-30,2023-08-16,9
2023,NYA,torregl01,2023-03-30,2023-09-30,158
2023,CHN,torrelu01,2023-04-01,2023-04-23,13
2023,SEA,torrelu01,2023-09-12,2023-10-01,5
2023,CLE,toussto01,2023-06-16,2023-06-16,1
2023,CHA,toussto01,2023-06-21,2023-09-28,19
2023,COL,tovarez01,2023-03-30,2023-10-01,153
2023,SEA,trammta01,2023-04-30,2023-07-24,22
2023,COL,trejoal01,2023-03-30,2023-09-30,83
2023,NYA,trevijo01,2023-03-30,2023-07-17,55
2023,PIT,triolja01,2023-06-28,2023-10-01,54
2023,ATL,trompch01,2023-04-16,2023-05-07,6
2023,ANA,troutmi01,2023-03-30,2023-08-22,82
2023,COL,tuckeco01,2023-08-08,2023-09-09,5
2023,HOU,tuckeky01,2023-03-30,2023-10-01,157
2023,MIL,turanbr02,2023-03-30,2023-10-01,137
2023,BOS,turneju01,2023-03-30,2023-10-01,146
2023,DET,turnbsp01,2023-04-01,2023-05-06,7
2023,PHI,turnetr01,2023-03-30,2023-09-30,155
2023,NYN,ucetaed01,2023-04-22,2023-04-22,1
2023,PHI,uelmeer01,2023-05-19,2023-05-19,1
2023,PIT,underdu01,2023-04-02,2023-05-26,20
2023,COL,urenajo01,2023-04-01,2023-04-23,5
2023,CHA,urenajo01,2023-09-09,2023-10-01,5
2023,LAN,uriasju01,2023-03-30,2023-09-01,21
2023,MIL,uriaslu01,2023-03-30,2023-06-28,20
2023,BOS,uriaslu01,2023-08-04,2023-09-20,32
2023,BAL,uriasra01,2023-03-30,2023-10-01,116
2023,MIL,uribeab01,2023-07-08,2023-09-30,32
2023,HOU,urquijo01,2023-04-01,2023-09-29,16
2023,ANA,urshegi01,2023-03-30,2023-06-15,62
2023,BOS,valdeen01,2023-04-19,2023-10-01,49
2023,HOU,valdefr01,2023-03-30,2023-09-27,31
2023,BAL,vallich01,2023-07-03,2023-07-03,1
2023,ARI,vargaca01,2023-03-30,2023-04-11,5
2023,WAS,vargail01,2023-04-01,2023-10-01,86
2023,LAN,vargami01,2023-03-30,2023-07-08,81
2023,MIL,varlagu01,2023-03-30,2023-05-15,8
2023,LAN,varlagu01,2023-08-16,2023-09-09,8
2023,MIN,varlalo01,2023-04-14,2023-09-28,17
2023,TOR,varshda01,2023-03-30,2023-10-01,158
2023,PHI,vasquan02,2023-03-30,2023-07-30,30
2023,DET,vasquan02,2023-08-06,2023-09-30,12
2023,NYA,vasqura02,2023-05-26,2023-09-29,11
2023,CHA,vaughan01,2023-03-30,2023-10-01,152
2023,BAL,vavrate01,2023-04-02,2023-05-31,27
2023,MIN,vazquch01,2023-03-30,2023-10-01,102
2023,ANA,velazan01,2023-06-15,2023-09-02,54
2023,CHN,velazne01,2023-04-10,2023-05-07,13
2023,KCA,velazne01,2023-08-10,2023-09-30,40
2023,PIT,velasvi01,2023-04-02,2023-05-27,8
2023,KCA,venezan01,2023-09-26,2023-09-28,2
2023,BOS,verdual01,2023-03-30,2023-10-01,142
2023,SLN,verhadr01,2023-03-30,2023-09-30,60
2023,NYN,verlaju01,2023-05-04,2023-07-30,16
2023,HOU,verlaju01,2023-08-05,2023-09-30,11
2023,LAN,vesiaal01,2023-03-31,2023-09-27,56
2023,BAL,vespini01,2023-06-30,2023-08-20,9
2023,DET,vestwi01,2023-04-22,2023-10-01,48
2023,MIL,vieirth01,2023-09-08,2023-09-17,2
2023,NYN,vientma01,2023-05-17,2023-10-01,65
2023,DET,vierlma01,2023-03-30,2023-10-01,134
2023,SFN,villada01,2023-03-30,2023-07-24,46
2023,CLE,vilorme01,2023-04-02,2023-04-30,10
2023,ATL,vinesda01,2023-08-30,2023-09-27,5
2023,COL,vodnivi01,2023-09-09,2023-09-30,6
2023,NYN,vogelda01,2023-03-30,2023-09-22,104
2023,MIL,voitlu01,2023-04-01,2023-05-13,22
2023,NYA,volpean01,2023-03-30,2023-10-01,159
2023,CIN,vosleja01,2023-03-30,2023-04-23,20
2023,BAL,vothau01,2023-04-01,2023-08-30,25
2023,CIN,vottojo01,2023-06-19,2023-10-01,65
2023,SDN,wachami01,2023-04-01,2023-09-30,24
2023,SFN,wadela01,2023-03-30,2023-10-01,135
2023,OAK,wadety01,2023-04-14,2023-07-09,26
2023,SLN,wainwad01,2023-05-06,2023-10-01,23
2023,SFN,waiteco01,2023-05-07,2023-05-11,3
2023,OAK,waldike01,2023-04-02,2023-09-29,35
2023,SDN,waldrma01,2023-06-24,2023-09-27,8
2023,ARI,walkech02,2023-03-30,2023-09-30,157
2023,SLN,walkejo02,2023-03-30,2023-10-01,117
2023,NYN,walkejo03,2023-05-16,2023-08-12,14
2023,SFN,walkery01,2023-05-21,2023-09-30,49
2023,PHI,walketa01,2023-04-03,2023-09-30,31
2023,ANA,wallach01,2023-04-21,2023-09-23,65
2023,ATL,wallfo01,2023-07-22,2023-09-29,15
2023,MIN,wallnma01,2023-04-09,2023-10-01,76
2023,TBA,wallsta01,2023-03-30,2023-09-30,99
2023,ANA,walshja01,2023-05-20,2023-09-27,39
2023,BOS,waltebr01,2023-06-22,2023-09-14,9
2023,ANA,wantzan01,2023-04-02,2023-09-30,27
2023,ANA,wardta01,2023-03-30,2023-07-29,97
2023,WAS,wardth01,2023-04-01,2023-09-27,26
2023,ANA,warreau01,2023-04-22,2023-04-23,2
2023,KCA,waterdr01,2023-05-26,2023-09-30,98
2023,OAK,watkisp01,2023-08-15,2023-08-15,1
2023,SDN,weathry01,2023-04-03,2023-07-15,12
2023,MIA,weathry01,2023-08-05,2023-10-01,3
2023,CIN,weavelu01,2023-04-20,2023-08-13,21
2023,SEA,weavelu01,2023-08-23,2023-09-09,5
2023,NYA,weavelu01,2023-09-16,2023-09-28,3
2023,ANA,webbja01,2023-05-23,2023-08-04,29
2023,BAL,webbja01,2023-08-09,2023-09-30,25
2023,SFN,webblo01,2023-03-30,2023-09-25,33
2023,NYA,weberry01,2023-05-11,2023-06-02,8
2023,WAS,weemsjo01,2023-04-29,2023-09-30,51
2023,NYA,weissgr01,2023-04-18,2023-10-01,17
2023,ANA,weissza01,2023-05-19,2023-07-27,6
2023,BOS,weissza01,2023-09-09,2023-09-20,6
2023,NYA,wellsau01,2023-09-01,2023-10-01,19
2023,BAL,wellsty01,2023-04-03,2023-10-01,25
2023,MIA,wendljo01,2023-03-30,2023-10-01,112
2023,DET,wentzjo01,2023-04-02,2023-09-29,25
2023,CHN,wesneha01,2023-04-04,2023-09-30,34
2023,BAL,westbjo01,2023-06-26,2023-10-01,68
2023,PHI,wheelza01,2023-04-01,2023-09-28,32
2023,DET,whitebr01,2023-06-14,2023-09-08,33
2023,ATL,whiteel04,2023-04-09,2023-04-22,6
2023,BOS,whitlga01,2023-04-11,2023-09-29,22
2023,TOR,whitemi03,2023-06-10,2023-07-25,10
2023,TEX,whiteow01,2023-06-13,2023-07-26,2
2023,CHN,wicksjo01,2023-08-26,2023-09-30,7
2023,MIL,wiemejo01,2023-04-01,2023-09-16,132
2023,WAS,william01,2023-06-28,2023-09-16,18
2023,PIT,willial04,2023-07-25,2023-09-24,46
2023,CIN,willibr02,2023-05-16,2023-09-29,23
2023,MIL,willide03,2023-04-01,2023-09-30,61
2023,CLE,williga01,2023-06-21,2023-09-17,16
2023,LAN,willilu01,2023-04-18,2023-04-21,4
2023,ATL,willilu01,2023-08-19,2023-09-29,7
2023,WAS,willitr01,2023-04-03,2023-09-29,30
2023,MIL,wilsobr02,2023-04-03,2023-09-29,53
2023,SDN,wilsost02,2023-03-30,2023-08-27,52
2023,PHI,wilsowe01,2023-08-09,2023-10-01,8
2023,ATL,winanal01,2023-07-22,2023-09-29,6
2023,BOS,winckjo01,2023-03-30,2023-09-30,60
2023,MIN,windejo01,2023-04-30,2023-09-23,19
2023,DET,wingetr01,2023-04-01,2023-09-29,17
2023,MIL,winkeje01,2023-03-30,2023-07-24,61
2023,SFN,winnke01,2023-06-13,2023-09-29,9
2023,SLN,winnma01,2023-08-18,2023-10-01,37
2023,CHN,wisdopa01,2023-03-30,2023-10-01,97
2023,SFN,wiselbr01,2023-03-30,2023-07-28,51
2023,KCA,wittbo02,2023-03-30,2023-10-01,158
2023,KCA,wittgni01,2023-05-24,2023-08-14,27
2023,SDN,wolfja01,2023-07-22,2023-07-22,1
2023,BOS,wongco01,2023-03-30,2023-10-01,126
2023,CIN,wongja01,2023-06-26,2023-06-26,1
2023,SEA,wongko01,2023-03-30,2023-07-30,67
2023,LAN,wongko01,2023-09-01,2023-10-01,20
2023,SEA,woobr01,2023-06-03,2023-09-29,18
2023,SFN,woodal02,2023-04-06,2023-09-26,29
2023,MIL,woodrbr01,2023-04-01,2023-09-23,11
2023,SLN,woodfja01,2023-04-03,2023-09-29,15
2023,MIN,woodssi01,2023-04-22,2023-04-22,1
2023,ATL,wrighky01,2023-04-11,2023-09-28,9
2023,SFN,wynnsau01,2023-04-09,2023-04-09,1
2023,LAN,wynnsau01,2023-04-17,2023-04-26,5
2023,COL,wynnsau01,2023-05-05,2023-10-01,45
2023,CIN,wynnera01,2023-06-25,2023-06-25,1
2023,NYN,yacabji01,2023-04-16,2023-08-11,7
2023,KCA,yarbrry01,2023-04-01,2023-07-30,14
2023,LAN,yarbrry01,2023-08-05,2023-09-28,11
2023,SFN,yastrmi01,2023-03-30,2023-10-01,106
2023,ATL,yateski01,2023-04-01,2023-09-30,61
2023,MIL,yelicch01,2023-03-30,2023-10-01,144
2023,SLN,yepezju01,2023-04-04,2023-09-30,28
2023,BOS,yoshima02,2023-03-30,2023-10-01,140
2023,CIN,youngal01,2023-03-30,2023-10-01,63
2023,ATL,youngda02,2023-04-08,2023-05-15,8
2023,CHN,youngja02,2023-06-28,2023-10-01,16
2023,WAS,youngja03,2023-08-26,2023-10-01,33
2023,PIT,zastrro01,2023-03-30,2023-09-03,21
2023,CHA,zavalse01,2023-04-01,2023-08-02,66
2023,ARI,zavalse01,2023-09-10,2023-10-01,7
2023,KCA,zerpaan01,2023-08-02,2023-09-30,15
2023,BAL,zimmebr02,2023-06-03,2023-09-30,7
2023,SLN,zuniggu01,2023-05-02,2023-08-19,2
2023,CLE,zuninmi01,2023-03-30,2023-06-14,42
2024,CIN,abbotan01,2024-04-01,2024-08-18,25
2024,WAS,abramcj01,2024-03-28,2024-09-20,138
2024,HOU,abreubr01,2024-03-30,2024-09-27,78
2024,HOU,abreujo02,2024-03-28,2024-06-12,35
2024,BOS,abreuwi02,2024-03-30,2024-09-29,132
2024,NYN,acunajo01,2024-09-14,2024-09-30,14
2024,ATL,acunaro01,2024-03-29,2024-05-26,49
2024,OAK,adamsau02,2024-03-29,2024-08-13,56
2024,TBA,adamja01,2024-03-29,2024-07-26,47
2024,SDN,adamja01,2024-07-31,2024-09-27,27
2024,ANA,adamsjo03,2024-09-08,2024-09-26,11
2024,WAS,adamsri03,2024-04-01,2024-08-20,41
2024,MIL,adamewi01,2024-03-29,2024-09-29,161
2024,NYN,adcocty01,2024-06-29,2024-07-05,3
2024,ANA,adelljo01,2024-03-28,2024-09-06,130
2024,WAS,adonjo01,2024-04-09,2024-08-22,8
2024,ANA,adriaeh01,2024-04-22,2024-05-08,8
2024,CIN,aguiaju01,2024-08-19,2024-09-19,7
2024,SFN,ahmedni01,2024-03-28,2024-07-07,52
2024,LAN,ahmedni01,2024-07-24,2024-08-18,17
2024,SDN,ahmedni01,2024-09-28,2024-09-29,2
2024,BAL,akinke01,2024-03-28,2024-09-28,66
2024,ATL,albieoz01,2024-03-29,2024-09-30,99
2024,MIN,alcaljo01,2024-03-30,2024-09-29,54
2024,CHN,alcanke01,2024-09-25,2024-09-29,3
2024,ANA,aldegsa01,2024-08-30,2024-09-13,3
2024,ARI,alexabl01,2024-03-28,2024-08-18,61
2024,KCA,alexacj01,2024-06-24,2024-07-02,4
2024,OAK,alexasc01,2024-05-21,2024-09-28,45
2024,TBA,alexaty01,2024-03-31,2024-09-26,23
2024,PHI,allarko01,2024-07-28,2024-09-24,7
2024,ARI,allenlo01,2024-04-18,2024-06-08,12
2024,CLE,allenlo02,2024-03-29,2024-08-26,20
2024,OAK,allenni02,2024-03-28,2024-09-29,41
2024,CHN,almonye01,2024-03-28,2024-05-07,17
2024,NYN,alonspe01,2024-03-29,2024-09-30,162
2024,KCA,altavda01,2024-06-10,2024-06-19,5
2024,HOU,altuvjo01,2024-03-28,2024-09-27,153
2024,OAK,alvarar01,2024-06-22,2024-09-12,16
2024,NYN,alvared01,2024-09-09,2024-09-30,13
2024,NYN,alvarfr01,2024-03-29,2024-09-30,100
2024,PHI,alvarjo03,2024-03-29,2024-09-29,66
2024,ATL,alvarna01,2024-07-22,2024-07-30,8
2024,HOU,alvaryo01,2024-03-28,2024-09-22,147
2024,CHN,alzolad01,2024-03-28,2024-05-12,18
2024,COL,amadoad01,2024-06-09,2024-06-20,10
2024,HOU,amayaja01,2024-05-07,2024-05-07,1
2024,CHA,amayaja01,2024-08-30,2024-09-29,23
2024,CHN,amayami01,2024-03-28,2024-09-28,117
2024,ATL,anderbr06,2024-06-05,2024-06-12,3
2024,BOS,anderch01,2024-04-01,2024-07-27,27
2024,TEX,anderch01,2024-09-02,2024-09-11,2
2024,TEX,andergr01,2024-04-07,2024-09-04,23
2024,CHA,anderju01,2024-04-12,2024-09-25,56
2024,KCA,anderni01,2024-03-28,2024-07-13,37
2024,TEX,andersh01,2024-05-17,2024-05-24,2
2024,MIA,andersh01,2024-06-14,2024-09-27,4
2024,MIA,anderti01,2024-03-28,2024-06-30,65
2024,ANA,anderty01,2024-04-02,2024-09-26,31
2024,NYA,andrecl02,2024-05-21,2024-05-21,1
2024,MIA,andrima01,2024-04-07,2024-07-04,4
2024,OAK,andujmi01,2024-05-24,2024-08-24,75
2024,CIN,antonte01,2024-03-31,2024-04-07,4
2024,TBA,arandjo01,2024-05-14,2024-09-29,44
2024,ATL,arciaor01,2024-03-29,2024-09-30,157
2024,SLN,arenano01,2024-03-28,2024-09-27,152
2024,CLE,ariasga01,2024-03-30,2024-07-10,53
2024,TBA,armstsh01,2024-03-28,2024-07-28,38
2024,SLN,armstsh01,2024-08-02,2024-08-26,11
2024,CHN,armstsh01,2024-09-01,2024-09-19,8
2024,TBA,arozara01,2024-03-28,2024-07-25,100
2024,SEA,arozara01,2024-07-27,2024-09-29,54
2024,MIA,arraelu01,2024-03-28,2024-05-02,33
2024,SDN,arraelu01,2024-05-04,2024-09-29,117
2024,HOU,arrigsp01,2024-04-10,2024-09-27,29
2024,MIL,ashbyaa01,2024-04-08,2024-09-28,14
2024,CIN,ashcrgr01,2024-04-02,2024-07-07,15
2024,CHN,assadja01,2024-04-02,2024-09-25,29
2024,SFN,avilani01,2024-04-01,2024-05-24,8
2024,SDN,avilape01,2024-03-29,2024-04-08,4
2024,CLE,avilape01,2024-04-24,2024-09-27,50
2024,SDN,azocajo01,2024-03-20,2024-06-22,61
2024,MIA,bachala01,2024-09-08,2024-09-29,10
2024,DET,baddoak01,2024-05-12,2024-08-15,31
2024,NYN,baderha01,2024-03-29,2024-09-30,143
2024,PIT,baeji01,2024-05-21,2024-08-26,29
2024,DET,baezja01,2024-03-28,2024-08-22,80
2024,SFN,bailepa01,2024-03-28,2024-09-28,121
2024,BAL,bakerbr01,2024-06-13,2024-09-26,19
2024,WAS,bakerda02,2024-09-01,2024-09-29,9
2024,SLN,bakerlu01,2024-08-21,2024-09-29,21
2024,CHA,baldwbr01,2024-07-19,2024-09-03,33
2024,LAN,bandaan01,2024-05-19,2024-09-29,48
2024,CHA,banksta01,2024-03-31,2024-07-29,41
2024,PHI,banksta01,2024-07-31,2024-09-29,22
2024,BAL,banueda01,2024-04-16,2024-04-16,1
2024,TOR,bargead01,2024-04-24,2024-09-29,69
2024,CLE,barlosc01,2024-03-29,2024-09-07,63
2024,LAN,barneau01,2024-03-31,2024-09-29,54
2024,WAS,barneja01,2024-04-23,2024-09-26,63
2024,WAS,barnema01,2024-03-28,2024-05-02,14
2024,ARI,barnhtu01,2024-03-31,2024-06-30,31
2024,ARI,barrojo01,2024-04-01,2024-09-05,8
2024,PIT,bartjo01,2024-04-06,2024-09-29,80
2024,OAK,bassobr01,2024-05-31,2024-09-25,7
2024,TOR,bassich01,2024-03-29,2024-09-23,31
2024,SDN,battema01,2024-04-17,2024-04-17,1
2024,NYN,batybr01,2024-03-29,2024-06-09,50
2024,MIL,bauerja01,2024-03-29,2024-09-29,117
2024,BAL,baumami01,2024-03-28,2024-05-17,17
2024,SEA,baumami01,2024-05-23,2024-07-11,18
2024,SFN,baumami01,2024-07-26,2024-07-26,1
2024,ANA,baumami01,2024-07-31,2024-08-22,10
2024,MIA,baumami01,2024-08-27,2024-09-27,11
2024,TBA,bazsh01,2024-07-05,2024-09-28,14
2024,SEA,bazared01,2024-05-09,2024-09-29,23
2024,COL,beckjo01,2024-04-30,2024-09-29,55
2024,SFN,becktr01,2024-09-03,2024-09-28,7
2024,PIT,bednada01,2024-03-30,2024-09-28,62
2024,CLE,beedety01,2024-03-30,2024-05-02,13
2024,COL,beeksja01,2024-03-28,2024-07-22,45
2024,PIT,beeksja01,2024-07-31,2024-09-28,26
2024,NYA,beetecl01,2024-03-29,2024-09-28,3
2024,BOS,bellobr01,2024-03-28,2024-09-24,30
2024,CHN,bellico01,2024-03-28,2024-09-28,130
2024,MIA,belljo02,2024-03-28,2024-07-28,104
2024,ARI,belljo02,2024-08-02,2024-09-28,41
2024,MIA,bellova01,2024-06-26,2024-09-26,13
2024,MIA,bendean01,2024-03-28,2024-09-29,59
2024,CHA,beninan01,2024-03-28,2024-09-28,135
2024,CIN,bensowi01,2024-03-28,2024-09-27,128
2024,MIA,bermujo01,2024-08-27,2024-09-11,3
2024,BOS,bernabr01,2024-04-10,2024-09-10,57
2024,TOR,berrijo01,2024-03-28,2024-09-27,32
2024,CHA,berropr01,2024-04-30,2024-09-29,17
2024,TOR,berrost01,2024-06-23,2024-09-29,28
2024,NYA,bertijo01,2024-03-31,2024-09-29,25
2024,MIA,bethach01,2024-03-28,2024-06-18,38
2024,CHN,bethach01,2024-07-28,2024-09-29,24
2024,LAN,bettsmo01,2024-03-20,2024-09-29,116
2024,CLE,bibeeta01,2024-03-30,2024-09-24,31
2024,TOR,bichebo01,2024-03-28,2024-09-17,81
